,solver,instance,vertices,edges,propagating_vertices,omega,variables,constraints,run,lower_bound,upper_bound,gap,result,nodes,t_solver,callbacks,t_callback,lazy_constraints
3610,efpss-outp-init,../inputs/case2383wp.graphml,2383,2886,552,6,4406,5771,0,594.0,594,0.0,Optimal,1,243215,8,2711,0
3611,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,15,6127,4871,2,598.0,598,0.0,Optimal,143,440872,16,14306,1087
3612,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,4,7905,3833,4,359.0,359,0.0,Optimal,2029,7161054,31,23996,261
3613,efpss-inp,../inputs/case145.graphml,145,422,71,11,750,278,4,18.0,18,0.0,Optimal,223,82375,22,1830,103
3614,efpss-outp-init,../inputs/case33bw.graphml,33,32,1,2,43,37,2,11.0,11,0.0,Optimal,1,658,2,10,0
3615,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,2,50620,47424,1,5142.0,5147,0.0009714396735962696,Timeout,129274,901453215,40,185195,31
3616,efpss-inp-outp,../inputs/case145.graphml,145,422,71,10,805,354,4,18.0,18,0.0,Optimal,1,85320,17,1058,33
3617,efpss-outp,../inputs/case1951rte.graphml,1951,2375,651,12,4170,2607,3,393.0,393,0.0,Optimal,1,113486,12,3803,16
3618,efpss-inp-outp,../inputs/case96rts.graphml,73,108,9,5,102,107,0,19.0,19,0.0,Optimal,1,4726,4,50,0
3619,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,31,17450,16987,4,2010.0,2010,0.0,Optimal,1851,5788322,17,25951,135
3620,efpss-outp,../inputs/case9.graphml,9,9,4,1,34,19,1,3.0,3,0.0,Optimal,1,936,3,46,1
3621,efpss-inp,../inputs/case_illinois200.graphml,200,245,44,8,405,333,0,39.0,39,0.0,Optimal,1,41601,37,1794,120
3622,efpss-outp-init,../inputs/case145.graphml,145,422,71,15,614,1155,1,18.0,18,0.0,Optimal,1,53217,13,552,10
3623,efpss-outp,../inputs/case24_ieee_rts.graphml,24,34,4,4,47,30,1,6.0,6,0.0,Optimal,1,1160,5,25,0
3624,efpss-outp,../inputs/case3375wp.graphml,3374,4068,889,0,14161,7637,2,2498.0,2498,0.0,Optimal,264,439507,18,17441,111
3625,efpss-inp,../inputs/case1888rte.graphml,1888,2308,681,5,5191,3326,3,393.0,393,0.0,Optimal,1729,2800332,72,49067,1340
3626,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,15,28522,21577,2,2751.0,2751,0.0,Optimal,1624,17691273,105,251669,4064
3627,efpss-outp-init,../inputs/case_iceland118.graphml,189,203,110,0,869,928,1,96.0,96,0.0,Optimal,1,9158,6,417,8
3628,efpss-inp-outp,../inputs/case1951rte.graphml,1951,2375,651,7,4691,3978,3,401.0,401,0.0,Optimal,1,264550,17,6176,30
3629,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,4,42539,19775,3,3630.0,3630,0.0,Optimal,2071,55212305,36,137841,277
3630,efpss-inp-outp,../inputs/case300.graphml,300,409,66,5,613,519,1,75.0,75,0.0,Optimal,1,15916,7,499,9
3631,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,15,4102,3264,4,393.0,393,0.0,Optimal,103,233064,15,9027,676
3632,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,4,28243,15561,4,2093.0,2094,0.0004775549188156638,Timeout,136649,900419345,95,280513,3808
3633,efpss-inp-outp,../inputs/case300.graphml,300,409,66,0,1324,804,1,236.0,236,0.0,Optimal,1,8689,6,626,10
3634,efpss-outp,../inputs/case3012wp.graphml,3012,3566,726,4,6235,3938,4,762.0,762,0.0,Optimal,5176,4851724,26,15812,75
3635,efpss-outp,../inputs/case2383wp.graphml,2383,2886,552,3,5975,3319,2,623.0,623,0.0,Optimal,1912,7790583,28,15483,63
3636,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,3,8393,3955,4,410.0,410,0.0,Optimal,1725,6783853,50,41776,369
3637,efpss-inp-outp,../inputs/case3012wp.graphml,3012,3566,726,5,5665,5305,0,758.0,758,0.0,Optimal,4386,2964093,13,6696,50
3638,efpss-inp-outp,../inputs/case6468rte.graphml,6468,8065,2384,14,13916,13232,2,1291.0,1291,0.0,Optimal,1,476259,10,12341,68
3639,efpss-outp-init,../inputs/case5.graphml,5,6,0,1,17,10,2,3.0,3,0.0,Optimal,1,561,2,4,0
3640,efpss-outp-init,../inputs/case6495rte.graphml,6495,8084,2344,15,13901,23048,0,1314.0,1314,0.0,Optimal,1951,4563176,14,17589,13
3641,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,36,17008,12146,4,2010.0,2010,0.0,Optimal,2236,7001102,15,28321,127
3642,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,21,18221,17017,4,2010.0,2010,0.0,Optimal,4852,14372044,19,32307,138
3643,efpss-outp,../inputs/case_GB2224.graphml,2224,2804,1367,13,6296,3592,2,322.0,322,0.0,Optimal,1899,1815492,31,15082,202
3644,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,29,17511,12161,0,2010.0,2010,0.0,Optimal,1519,5483252,16,26391,130
3645,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,11,14199,8876,3,1291.0,1291,0.0,Optimal,1,827174,20,22394,82
3646,efpss-outp,../inputs/case89pegase.graphml,89,206,43,11,355,143,4,13.0,13,0.0,Optimal,1,5251,5,123,2
3647,efpss-outp-init,../inputs/case3120sp.graphml,3120,3684,798,6,5682,7248,4,768.0,768,0.0,Optimal,1,506012,12,5552,5
3648,efpss-inp-outp,../inputs/case2868rte.graphml,2868,3471,983,2,10245,6768,1,882.0,882,0.0,Optimal,2030,4629830,27,24790,82
3649,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,38,16971,16973,3,2010.0,2010,0.0,Optimal,6758,14403598,19,33630,131
3650,efpss-inp-outp,../inputs/case_south_carolina500.graphml,500,584,211,3,1804,1292,3,98.0,98,0.0,Optimal,3155,871814,12,2322,6
3651,efpss-outp-init,../inputs/case2746wp.graphml,2746,3274,704,4,5839,6541,0,690.0,690,0.0,Optimal,109,750131,10,4432,0
3652,efpss-outp-init,../inputs/case6468rte.graphml,6468,8065,2384,15,13901,22954,4,1291.0,1291,0.0,Optimal,1,380528,10,13918,8
3653,efpss-outp-init,../inputs/case145.graphml,145,422,71,15,614,1155,3,18.0,18,0.0,Optimal,1,53269,13,549,10
3654,efpss-inp-outp,../inputs/case3120sp.graphml,3120,3684,798,6,5682,5561,2,768.0,768,0.0,Optimal,1,416253,10,5891,54
3655,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,7,4580,3912,3,377.0,377,0.0,Optimal,1,263335,12,5424,47
3656,efpss-outp-init,../inputs/case145.graphml,145,422,71,3,1142,1222,2,27.0,27,0.0,Optimal,219,143084,12,1055,13
3657,efpss-outp-init,../inputs/case1888rte.graphml,1888,2308,681,5,5191,6775,2,393.0,393,0.0,Optimal,171,536906,15,6260,3
3658,efpss-inp-outp,../inputs/case_GB2224.graphml,2224,2804,1367,2,9809,6449,4,518.0,518,0.0,Optimal,33066,53245115,46,44297,406
3659,efpss-inp-outp,../inputs/case6470rte.graphml,6470,8066,2352,13,13880,13190,3,1303.0,1303,0.0,Optimal,1,490363,12,14447,59
3660,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,23,27516,17729,3,2722.0,2722,0.0,Optimal,5,1924469,15,37274,110
3661,efpss-inp,../inputs/case30.graphml,30,41,7,2,100,55,0,8.0,8,0.0,Optimal,1,11062,9,184,10
3662,efpss-inp,../inputs/case_ieee30.graphml,30,41,7,2,104,59,4,8.0,8,0.0,Optimal,1,11399,11,263,17
3663,efpss-inp,../inputs/case2848rte.graphml,2848,3442,1023,9,6360,4851,4,585.0,585,0.0,Optimal,3522,2788617,27,24006,1226
3664,efpss-outp,../inputs/case_Western.graphml,10024,12241,4106,8,24228,14179,1,1833.0,1833,0.0,Optimal,1782,13703539,27,50465,114
3665,efpss-inp,../inputs/case_Western.graphml,10024,12241,4106,5,26049,19155,3,1870.0,1873,0.001601708489054992,Timeout,130653,900295501,150,506302,10857
3666,efpss-outp-init,../inputs/case1888rte.graphml,1888,2308,681,12,4062,6623,0,375.0,375,0.0,Optimal,1,76587,2,1109,0
3667,efpss-outp,../inputs/case6495rte.graphml,6495,8084,2344,2,23667,11071,2,1917.0,1919,0.0010422094841063053,Timeout,340352,900547561,45,106472,277
3668,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,7,22185,23619,0,2014.0,2014,0.0,Optimal,1973,9296230,22,32921,13
3669,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,1,7916,5006,4,864.0,864,0.0,Optimal,1,345906,15,9620,98
3670,efpss-inp-outp,../inputs/case2869pegase.graphml,2869,3968,869,5,7363,5590,3,629.0,629,0.0,Optimal,15440,14341259,19,12488,73
3671,efpss-inp,../inputs/case6470rte.graphml,6470,8066,2352,0,29983,17306,2,4235.0,4235,0.0,Optimal,7511,27155951,115,648949,13233
3672,efpss-inp-outp,../inputs/case39.graphml,39,46,10,3,88,78,4,9.0,9,0.0,Optimal,1,2658,4,60,1
3673,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,3,8982,5364,3,722.0,722,0.0,Optimal,2488,5255926,65,77229,2285
3674,efpss-inp-outp,../inputs/case_Texas.graphml,2000,2667,376,0,9023,5426,2,1624.0,1624,0.0,Optimal,1,152240,14,9069,51
3675,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,20,27888,42991,2,2729.0,2729,0.0,Optimal,1,1730015,14,29290,5
3676,efpss-outp-init,../inputs/case2383wp.graphml,2383,2886,552,6,4406,5771,2,594.0,594,0.0,Optimal,1,235969,8,2751,0
3677,efpss-inp-outp,../inputs/case2737sop.graphml,2737,3266,655,5,5200,4841,0,685.0,685,0.0,Optimal,253,823600,17,8902,44
3678,efpss-inp,../inputs/case3375wp.graphml,3374,4068,889,10,6058,5174,0,816.0,816,0.0,Optimal,1994,2121164,34,25939,1167
3679,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,33,17288,14080,0,2010.0,2010,0.0,Optimal,1728,6470205,35,64576,1881
3680,efpss-outp-init,../inputs/case1951rte.graphml,1951,2375,651,10,4262,6784,0,394.0,394,0.0,Optimal,1,98583,7,2873,2
3681,efpss-inp,../inputs/case11_iwamoto.graphml,11,11,6,0,48,33,4,5.0,5,0.0,Optimal,1,2468,9,219,13
3682,efpss-inp,../inputs/case1888rte.graphml,1888,2308,681,9,4196,3186,1,375.0,375,0.0,Optimal,3115,1159434,38,17685,771
3683,efpss-outp-init,../inputs/case11_iwamoto.graphml,11,11,6,0,48,47,2,5.0,5,0.0,Optimal,1,865,2,7,0
3684,efpss-outp,../inputs/case14.graphml,14,20,2,3,40,21,1,3.0,3,0.0,Optimal,1,702,2,10,0
3685,efpss-inp-outp,../inputs/case118.graphml,118,179,11,4,280,183,4,30.0,30,0.0,Optimal,1,17926,7,186,1
3686,efpss-inp-outp,../inputs/case2736sp.graphml,2736,3265,645,2,7847,5574,3,776.0,776,0.0,Optimal,1802,7884293,43,29478,97
3687,efpss-outp-init,../inputs/case_iceland118.graphml,189,203,110,7,487,742,0,39.0,39,0.0,Optimal,1,9503,3,127,0
3688,efpss-outp-init,../inputs/case_iceland118.graphml,189,203,110,2,697,798,3,52.0,52,0.0,Optimal,1,14668,5,251,0
3689,efpss-inp,../inputs/case2848rte.graphml,2848,3442,1023,5,7763,5049,3,606.0,606,0.0,Optimal,1651,3095950,68,60563,1781
3690,efpss-outp,../inputs/case89pegase.graphml,89,206,43,2,557,182,1,21.0,21,0.0,Optimal,1,20835,12,441,6
3691,efpss-outp,../inputs/case1951rte.graphml,1951,2375,651,3,6134,2946,4,499.0,499,0.0,Optimal,2360,2110176,20,11969,49
3692,efpss-inp,../inputs/case14.graphml,14,20,2,5,19,19,0,3.0,3,0.0,Optimal,1,2745,2,16,0
3693,efpss-inp-outp,../inputs/case1951rte.graphml,1951,2375,651,9,4312,3933,1,396.0,396,0.0,Optimal,1,96424,10,3451,13
3694,efpss-inp,../inputs/case6468rte.graphml,6468,8065,2384,14,13916,10848,0,1291.0,1291,0.0,Optimal,1836,4073052,30,52548,2272
3695,efpss-outp,../inputs/case1354pegase.graphml,1354,1710,422,9,2677,1793,4,311.0,311,0.0,Optimal,1,47907,4,981,14
3696,efpss-outp-init,../inputs/case2737sop.graphml,2737,3266,655,7,4770,6306,3,683.0,683,0.0,Optimal,1,222016,11,4426,1
3697,efpss-outp,../inputs/case1888rte.graphml,1888,2308,681,7,4580,2628,0,377.0,377,0.0,Optimal,1,278513,12,4376,50
3698,efpss-outp-init,../inputs/case_ieee30.graphml,30,41,7,0,137,111,2,23.0,23,0.0,Optimal,1,1050,2,13,0
3699,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,14,28717,25614,1,2760.0,2760,0.0,Optimal,1,2071994,18,42701,108
3700,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,14,13916,10898,0,1314.0,1314,0.0,Optimal,8445,14675701,27,43500,2190
3701,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,41,16891,16971,3,2010.0,2010,0.0,Optimal,5280,14165507,21,36377,134
3702,efpss-outp-init,../inputs/case2848rte.graphml,2848,3442,1023,5,7763,10523,4,606.0,606,0.0,Optimal,2292,2973883,13,7055,0
3703,efpss-outp,../inputs/case6ww.graphml,6,11,1,3,19,9,2,2.0,2,0.0,Optimal,1,744,1,1,0
3704,efpss-inp-outp,../inputs/case145.graphml,145,422,71,13,699,345,2,18.0,18,0.0,Optimal,1,44629,12,688,26
3705,efpss-inp-outp,../inputs/case57.graphml,57,78,15,4,124,109,4,12.0,12,0.0,Optimal,1,6799,4,44,0
3706,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,7,15695,11090,4,1322.0,1322,0.0,Optimal,1611,5699414,53,104827,2672
3707,efpss-outp,../inputs/case14.graphml,14,20,2,5,19,16,2,3.0,3,0.0,Optimal,1,864,2,14,0
3708,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,4,42539,27594,1,3630.0,3630,0.0,Optimal,2008,53123416,41,167046,294
3709,efpss-outp-init,../inputs/case89pegase.graphml,89,206,43,8,422,369,0,13.0,13,0.0,Optimal,1,9831,2,60,0
3710,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,25,27147,17714,3,2721.0,2721,0.0,Optimal,1,1386281,16,38844,111
3711,efpss-outp,../inputs/case1888rte.graphml,1888,2308,681,9,4196,2583,0,375.0,375,0.0,Optimal,1,116477,10,3569,27
3712,efpss-inp,../inputs/case6495rte.graphml,6495,8084,2344,11,14200,10921,2,1314.0,1314,0.0,Optimal,1969,4721535,40,61556,2348
3713,efpss-outp,../inputs/case_ieee30.graphml,30,41,7,7,55,37,0,6.0,6,0.0,Optimal,1,2225,2,23,0
3714,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,37,26244,21480,1,2721.0,2721,0.0,Optimal,1725,8559377,28,99199,3656
3715,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,4,8298,5193,2,655.0,655,0.0,Optimal,1716,3957556,55,66557,1974
3716,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,26,27069,21506,1,2721.0,2721,0.0,Optimal,2054,9965575,22,81807,3612
3717,efpss-inp,../inputs/case2868rte.graphml,2868,3471,983,3,8982,5364,0,722.0,722,0.0,Optimal,2570,6607905,64,67809,2225
3718,efpss-outp,../inputs/case1354pegase.graphml,1354,1710,422,5,3364,1895,4,322.0,322,0.0,Optimal,1,234437,17,5117,39
3719,efpss-outp,../inputs/case1888rte.graphml,1888,2308,681,13,4049,2570,0,375.0,375,0.0,Optimal,1,83666,10,3258,17
3720,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,37,16971,23194,2,2010.0,2010,0.0,Optimal,1,1775226,11,18662,5
3721,efpss-outp-init,../inputs/case3012wp.graphml,3012,3566,726,7,5210,6827,1,755.0,755,0.0,Optimal,1,230763,13,5678,3
3722,efpss-outp,../inputs/case2383wp.graphml,2383,2886,552,2,7151,3711,4,693.0,693,0.0,Optimal,1739,4883719,40,26684,96
3723,efpss-outp,../inputs/case6495rte.graphml,6495,8084,2344,10,14354,8877,3,1314.0,1314,0.0,Optimal,1,705103,17,21255,65
3724,efpss-inp,../inputs/case145.graphml,145,422,71,15,614,268,2,18.0,18,0.0,Optimal,201,55960,19,1702,113
3725,efpss-outp,../inputs/case89pegase.graphml,89,206,43,14,239,134,2,13.0,13,0.0,Optimal,1,4850,6,191,1
3726,efpss-inp-outp,../inputs/case6495rte.graphml,6495,8084,2344,13,13930,13243,3,1314.0,1314,0.0,Optimal,1,566588,18,20199,52
3727,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,34,17186,16979,3,2010.0,2010,0.0,Optimal,5443,16018765,19,30011,136
3728,efpss-inp-outp,../inputs/case13659pegase.graphml,13659,18625,4024,19,28028,25572,2,2732.0,2732,0.0,Optimal,11,2440641,17,34979,102
3729,efpss-inp,../inputs/case3120sp.graphml,3120,3684,798,9,5382,4723,1,768.0,768,0.0,Optimal,2030,3086166,30,24562,888
3730,efpss-inp,../inputs/case300.graphml,300,409,66,0,1324,738,0,236.0,236,0.0,Optimal,1761,120890,42,7155,305
3731,efpss-inp,../inputs/case6ww.graphml,6,11,1,2,31,15,2,2.0,2,0.0,Optimal,1,764,1,2,0
3732,efpss-inp-outp,../inputs/case9241pegase.graphml,9241,14207,2902,14,18835,17051,4,2010.0,2010,0.0,Optimal,525,3657214,24,38685,150
3733,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,12,3771,3056,2,411.0,411,0.0,Optimal,2377,5744409,58,30203,948
3734,efpss-outp-init,../inputs/case_GB2224.graphml,2224,2804,1367,8,6660,10896,4,323.0,323,0.0,Optimal,2083,2655605,17,8712,55
3735,efpss-inp,../inputs/case2383wp.graphml,2383,2886,552,1,9357,5466,3,1065.0,1065,0.0,Optimal,3296,3675407,48,52789,1706
3736,efpss-inp-outp,../inputs/case2746wp.graphml,2746,3274,704,6,5027,4904,3,685.0,685,0.0,Optimal,1,337906,18,7939,46
3737,efpss-outp-init,../inputs/case_south_carolina500.graphml,500,584,211,14,1337,2468,0,75.0,75,0.0,Optimal,1,23319,4,428,0
3738,efpss-outp-init,../inputs/case9241pegase.graphml,9241,14207,2902,1,43753,30881,1,4316.0,4316,0.0,Optimal,2267,19389114,16,51263,14
3739,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,11,3819,6782,4,412.0,412,0.0,Optimal,49,1355580,12,3464,0
3740,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,11,14257,13303,0,1315.0,1315,0.0,Optimal,1,729594,18,20867,57
3741,efpss-outp-init,../inputs/case145.graphml,145,422,71,1,1284,1280,2,55.0,55,0.0,Optimal,1,33210,3,299,0
3742,efpss-outp,../inputs/case_GBreduced29.graphml,29,50,0,2,119,53,0,10.0,10,0.0,Optimal,1,3074,2,16,0
3743,efpss-outp,../inputs/case3012wp.graphml,3012,3566,726,10,5092,3738,1,755.0,755,0.0,Optimal,1,246073,17,7923,48
3744,efpss-outp-init,../inputs/case57.graphml,57,78,15,2,188,138,1,14.0,14,0.0,Optimal,1,5127,3,53,0
3745,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,16,13941,13278,3,1315.0,1315,0.0,Optimal,150,1489568,15,17862,55
3746,efpss-outp-init,../inputs/case300.graphml,300,409,66,10,517,674,2,72.0,72,0.0,Optimal,1,7559,2,144,0
3747,efpss-inp-outp,../inputs/case2746wp.graphml,2746,3274,704,7,4866,4881,1,684.0,684,0.0,Optimal,1,175681,12,5233,40
3748,efpss-outp,../inputs/case9241pegase.graphml,9241,14207,2902,29,17511,12161,4,2010.0,2010,0.0,Optimal,281,2419641,14,26814,130
3749,efpss-inp,../inputs/case6468rte.graphml,6468,8065,2384,1,27935,15219,2,2916.0,2916,0.0,Optimal,7477,37427535,100,350295,6911
3750,efpss-inp-outp,../inputs/case6515rte.graphml,6515,8104,2344,2,23724,15514,2,1927.0,1929,0.0010368066355624676,Timeout,339155,900529016,47,111159,256
3751,efpss-inp-outp,../inputs/case39.graphml,39,46,10,4,76,75,4,9.0,9,0.0,Optimal,1,1664,2,24,0
3752,efpss-inp,../inputs/case96rts.graphml,73,108,9,4,132,104,3,19.0,19,0.0,Optimal,1,6675,11,231,10
3753,efpss-outp,../inputs/case_Texas.graphml,2000,2667,376,11,3819,2386,0,412.0,412,0.0,Optimal,19,1210217,15,5714,8
3754,efpss-outp-init,../inputs/case_GBreduced29.graphml,29,50,0,6,29,29,4,7.0,7,0.0,Optimal,1,706,2,14,0
3755,efpss-inp-outp,../inputs/case1354pegase.graphml,1354,1710,422,1,5393,3383,3,703.0,703,0.0,Optimal,1,110983,10,4261,48
3756,efpss-inp,../inputs/case2737sop.graphml,2737,3266,655,3,6519,4489,0,705.0,705,0.0,Optimal,1611,5220475,58,43288,1344
3757,efpss-inp-outp,../inputs/case24_ieee_rts.graphml,24,34,4,1,104,61,1,10.0,10,0.0,Optimal,1,2277,5,77,1
3758,efpss-outp,../inputs/case6ww.graphml,6,11,1,1,31,13,1,3.0,3,0.0,Optimal,1,768,1,2,0
3759,efpss-outp-init,../inputs/case13659pegase.graphml,13659,18625,4024,10,30875,43217,0,2817.0,2817,0.0,Optimal,2395,14945775,12,29815,4
3760,efpss-outp,../inputs/case13659pegase.graphml,13659,18625,4024,30,26754,17700,2,2721.0,2721,0.0,Optimal,1,1192782,12,31017,104
3761,efpss-inp,../inputs/case145.graphml,145,422,71,1,1284,393,1,55.0,55,0.0,Optimal,1771,324427,53,8337,396
3762,efpss-outp,../inputs/case2383wp.graphml,2383,2886,552,8,4143,2941,0,594.0,594,0.0,Optimal,1,102088,7,3465,26
3763,efpss-inp-outp,../inputs/case57.graphml,57,78,15,6,97,104,4,12.0,12,0.0,Optimal,1,3848,6,86,2
3764,efpss-outp-init,../inputs/case24_ieee_rts.graphml,24,34,4,0,105,65,3,20.0,20,0.0,Optimal,1,1076,2,18,0
3765,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,3,46015,24439,4,4156.0,4158,0.000481000481000481,Timeout,120270,901291733,184,1018578,11232
3766,efpss-outp-init,../inputs/case57.graphml,57,78,15,1,252,170,2,22.0,22,0.0,Optimal,1,2083,2,47,0
3767,efpss-inp-outp,../inputs/case_Western.graphml,10024,12241,4106,4,28189,23689,2,1928.0,1932,0.002070393374741201,Timeout,145753,900378186,40,133426,183
3768,efpss-inp,../inputs/case2746wp.graphml,2746,3274,704,3,6631,4550,3,706.0,706,0.0,Optimal,1646,5130284,70,56319,1348
3769,efpss-inp-outp,../inputs/case6495rte.graphml,6495,8084,2344,14,13916,13242,1,1314.0,1314,0.0,Optimal,108,1225417,17,19698,52
3770,efpss-inp-outp,../inputs/case_ieee30.graphml,30,41,7,3,89,61,4,7.0,7,0.0,Optimal,1,3100,2,27,0
3771,efpss-outp-init,../inputs/case96rts.graphml,73,108,9,0,318,188,3,64.0,64,0.0,Optimal,1,1384,2,34,0
3772,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,22,27608,21528,1,2724.0,2724,0.0,Optimal,1754,10067239,36,97672,3708
3773,efpss-inp,../inputs/case_illinois200.graphml,200,245,44,0,874,531,4,156.0,156,0.0,Optimal,1761,112779,47,6461,366
3774,efpss-outp,../inputs/case118.graphml,118,179,11,5,225,139,2,29.0,29,0.0,Optimal,1,7326,7,147,1
3775,efpss-outp-init,../inputs/case_Texas.graphml,2000,2667,376,12,3771,6778,1,411.0,411,0.0,Optimal,11,1209900,9,2602,0
3776,efpss-outp,../inputs/case2383wp.graphml,2383,2886,552,7,4231,2952,0,594.0,594,0.0,Optimal,1,107716,10,4155,28
3777,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,40,26205,21479,1,2721.0,2721,0.0,Optimal,1646,9078817,34,110258,3739
3778,efpss-inp,../inputs/case6515rte.graphml,6515,8104,2344,5,17585,11415,1,1369.0,1369,0.0,Optimal,2660,11689754,63,133623,3517
3779,efpss-outp,../inputs/case6470rte.graphml,6470,8066,2352,10,14303,8860,1,1303.0,1303,0.0,Optimal,1,541209,13,17519,70
3780,efpss-outp,../inputs/case2746wp.graphml,2746,3274,704,2,7969,4282,3,775.0,775,0.0,Optimal,1805,10622197,31,24275,100
3781,efpss-inp-outp,../inputs/case1888rte.graphml,1888,2308,681,3,5983,4186,3,465.0,465,0.0,Optimal,1730,2083084,18,10291,72
3782,efpss-inp,../inputs/case9241pegase.graphml,9241,14207,2902,28,17627,14091,4,2010.0,2010,0.0,Optimal,1629,7448293,35,73287,1939
3783,efpss-outp,../inputs/case2848rte.graphml,2848,3442,1023,11,6235,3882,2,585.0,585,0.0,Optimal,1,212740,13,6920,37
3784,efpss-inp,../inputs/case24_ieee_rts.graphml,24,34,4,2,86,48,0,7.0,7,0.0,Optimal,1,5220,7,129,4
3785,efpss-outp-init,../inputs/case2383wp.graphml,2383,2886,552,7,4231,5746,3,594.0,594,0.0,Optimal,1,133257,8,3300,2
3786,efpss-inp,../inputs/case1951rte.graphml,1951,2375,651,13,4131,3266,0,393.0,393,0.0,Optimal,327,370721,26,11852,724
3787,efpss-inp,../inputs/case_Texas.graphml,2000,2667,376,1,8567,4594,2,938.0,939,0.0010649627263045794,Timeout,1607173,900778712,85,99623,3247
3788,efpss-outp,../inputs/case6470rte.graphml,6470,8066,2352,3,20177,9912,1,1559.0,1559,0.0,Optimal,24183,110174871,35,77466,214
3789,efpss-inp-outp,../inputs/case6495rte.graphml,6495,8084,2344,9,14634,13307,2,1315.0,1315,0.0,Optimal,1494,4386070,16,21474,65
3790,efpss-outp,../inputs/case89pegase.graphml,89,206,43,15,209,132,0,13.0,13,0.0,Optimal,1,4730,4,142,1
3791,efpss-outp,../inputs/case300.graphml,300,409,66,8,526,368,3,72.0,72,0.0,Optimal,1,8723,4,219,1
3792,efpss-outp-init,../inputs/case_illinois200.graphml,200,245,44,11,384,622,2,39.0,39,0.0,Optimal,1,5053,2,114,0
3793,efpss-outp-init,../inputs/case6495rte.graphml,6495,8084,2344,10,14354,23086,3,1314.0,1314,0.0,Optimal,1,1104076,12,17187,11
3794,efpss-outp-init,../inputs/case118.graphml,118,179,11,3,340,234,0,31.0,31,0.0,Optimal,1,35702,7,204,0
3795,efpss-inp-outp,../inputs/case1951rte.graphml,1951,2375,651,0,8852,5866,2,1332.0,1332,0.0,Optimal,4769,1084938,17,13697,141
3796,efpss-outp,../inputs/case3120sp.graphml,3120,3684,798,6,5682,3958,1,768.0,768,0.0,Optimal,1,402354,11,7073,52
3797,efpss-outp-init,../inputs/case2746wp.graphml,2746,3274,704,9,4757,6353,4,684.0,684,0.0,Optimal,1,122540,8,2660,0
3798,efpss-outp,../inputs/case_south_carolina500.graphml,500,584,211,10,1365,713,0,75.0,75,0.0,Optimal,1,17442,2,377,0
3799,efpss-outp,../inputs/case6468rte.graphml,6468,8065,2384,0,30031,15320,2,4204.0,4204,0.0,Optimal,1972,4681880,43,144337,845
3800,efpss-inp,../inputs/case13659pegase.graphml,13659,18625,4024,2,50620,25974,3,5141.0,5148,0.0013597513597513598,Timeout,127860,901887231,204,1277749,12716
3801,efpss-inp,../inputs/case_GBreduced29.graphml,29,50,0,2,119,53,3,10.0,10,0.0,Optimal,1,1734,2,14,0
3802,efpss-outp,../inputs/case_ieee30.graphml,30,41,7,7,55,37,2,6.0,6,0.0,Optimal,1,923,2,18,0
